Speed;Fr1.x;Fr1.y;Fr1.z;PitchVel;RollVel;TF.muRoad;TF.vBelt;TR.Frc.x;TR.Frc.y;TR.Frc.z;TR.muRoad;TR.vBelt;YawAcc;YawVel;Engine.Trq;Engine.rotv;Time;UserOut_05
15.02932262;-0.007207826711;-1.204640865;0.01498974115;-0.005856279284;0.0007571598981;1;14.99019432;-100.8044128;1.445935845;1782.823853;1;15.01677895;-0.0005342962686;0.0005628503859;0.1233450696;116.4840012;3.681;0
15.01739883;-0.007135561667;-1.191858649;0.01416871138;-0.005759409163;0.0007656560047;1;14.97876453;-99.94690704;1.435815334;1784.561035;1;15.0049963;-0.0005345297395;0.0005575080286;0.2126394808;116.484726;3.691;0
15.00560093;-0.00706261117;-1.17918551;0.01320914086;-0.005666034762;0.0007738550194;1;14.96745491;-99.09928131;1.425500751;1786.257935;1;14.99333382;-0.0005340147763;0.0005521669518;0.2679951489;116.4857559;3.701;0
14.99392605;-0.006989724468;-1.16667521;0.01217652764;-0.005576543044;0.000781768118;1;14.95626068;-98.26243591;1.415031314;1787.918091;1;14.98178959;-0.0005330463173;0.0005468337331;0.2915531993;116.4869385;3.711;0
14.98237324;-0.006916637067;-1.154286981;0.01105475891;-0.005491031799;0.0007894090959;1;14.94518471;-97.43632507;1.404396057;1789.544312;1;14.97036171;-0.0005313018919;0.0005415137275;0.2875546217;116.4881592;3.721;0
14.97094059;-0.006843716372;-1.141999125;0.009851412848;-0.005410166923;0.0007967912243;1;14.93422318;-96.61948395;1.393622518;1791.141602;1;14.95904922;-0.000529076322;0.0005362142692;0.2616032064;116.4893112;3.731;0
14.95962715;-0.006770599633;-1.12981534;0.008593102917;-0.005334440153;0.0008039238746;1;14.92337704;-95.81183624;1.382708073;1792.714478;1;14.94785118;-0.0005264203064;0.0005309391418;0.2199617028;116.4903107;3.741;0
14.94843197;-0.006698436104;-1.117747068;0.00731299771;-0.005264195148;0.0008108206675;1;14.91264534;-95.01332855;1.371707082;1794.267334;1;14.93676567;-0.0005236361758;0.0005256914301;-0.6098656654;116.4879837;3.751;0
14.93735313;-0.006626192015;-1.105806828;0.006044756155;-0.005199605133;0.0008174946415;1;14.90202618;-94.22397614;1.360583544;1795.803955;1;14.92579269;-0.0005204782356;0.0005204735207;-0.4168285131;116.485733;3.761;0
14.92638874;-0.006554243155;-1.094005466;0.004819727037;-0.005140671972;0.0008239541203;1;14.89151859;-93.44380951;1.349358439;1797.328003;1;14.91492939;-0.0005170373479;0.0005152886151;-0.2357347161;116.4843826;3.771;0
14.91553879;-0.006482663564;-1.082351089;0.003665566444;-0.005087239668;0.0008302138885;1;14.88112164;-92.67279053;1.33803606;1798.842896;1;14.90417671;-0.0005132548977;0.0005101400311;-0.07187880576;116.4837723;3.781;0
14.90480137;-0.00641194405;-1.070849657;0.002605704824;-0.005039021373;0.0008362862282;1;14.87083435;-91.91078949;1.326652169;1800.351807;1;14.8935318;-0.0005095400847;0.0005050289328;0.0660507232;116.4837875;3.791;0
14.89417458;-0.006341779605;-1.059504151;0.001659283065;-0.004995623603;0.0008421842358;1;14.86065578;-91.15761566;1.315194488;1801.857666;1;14.88299465;-0.0005056599039;0.0004999556113;0.1722666174;116.4843216;3.801;0
14.88365841;-0.006271822378;-1.048318744;0.0008437952492;-0.004956564866;0.0008479175158;1;14.85058308;-90.41306305;1.303658605;1803.362671;1;14.87256432;-0.0005017198273;0.0004949219292;0.2444836497;116.4852142;3.811;0
14.87325001;-0.006202366669;-1.037337899;0.0002050757757;-0.004921046551;0.0008534956141;1;14.84061527;-89.67804718;1.292060852;1804.868408;1;14.86223888;-0.0004977987264;0.0004899275373;0.2835243642;116.4863358;3.821;0
14.86294937;-0.006134112366;-1.026487827;-0.0003094052663;-0.004888482392;0.0008589308127;1;14.83075237;-88.95082855;1.280428529;1806.376343;1;14.85201931;-0.0004938970087;0.0004849720281;0.2926716506;116.4875488;3.831;0
14.85275555;-0.006066450384;-1.015774965;-0.0006888567004;-0.004858447704;0.0008642377798;1;14.82099247;-88.2312851;1.268746138;1807.887817;1;14.84190369;-0.0004900601925;0.000480054674;0.2769392729;116.4887466;3.841;0
14.84266567;-0.005999465473;-1.005197644;-0.0009310921305;-0.004830478691;0.0008694261196;1;14.81133461;-87.51889038;1.257020116;1809.403687;1;14.83189297;-0.0004863236099;0.0004751759698;0.2423442751;116.48983;3.851;0
14.8326807;-0.005932735745;-0.9947565794;-0.001035221969;-0.004804070573;0.0008745011291;1;14.80177784;-86.81354523;1.245243669;1810.924072;1;14.82198524;-0.0004827848752;0.0004703329469;-0.6970416903;116.4896011;3.861;0
14.82279873;-0.005866678432;-0.9844523668;-0.001002684352;-0.004778683186;0.0008794717141;1;14.79232121;-86.11511993;1.233427763;1812.448364;1;14.81218052;-0.0004793239932;0.0004655250523;-0.511501193;116.4867249;3.871;0
14.81301785;-0.005801723804;-0.9742843509;-0.0008382249507;-0.004753755871;0.0008843480027;1;14.7829628;-85.42352295;1.221596837;1813.975708;1;14.80247688;-0.000476169691;0.0004607502779;-0.3247049749;116.4849548;3.881;0
14.803339;-0.005737363826;-0.9642503262;-0.0005501904525;-0.004728727974;0.0008891397738;1;14.77370262;-84.73859406;1.209732533;1815.504761;1;14.79287529;-0.0004732113448;0.0004560059169;-0.1510631293;116.4839935;3.891;0
14.7937603;-0.00567368092;-0.9543464184;-0.0001502636442;-0.004703062121;0.0008938546525;1;14.76453781;-84.06021881;1.197840333;1817.034302;1;14.78337479;-0.0004705358297;0.0004512894666;0.000771956984;116.4837112;3.901;0
14.78428078;-0.005610308144;-0.9445675015;0.0003471798263;-0.004676259123;0.0008984978194;1;14.75546837;-83.38819885;1.185909271;1818.562256;1;14.77397346;-0.0004681675928;0.0004465982202;0.1233450696;116.4840012;3.911;0
14.77489948;-0.005547680892;-0.9349241257;0.0009395238594;-0.004647834692;0.0009030745714;1;14.74649143;-82.72267914;1.173956871;1820.08667;1;14.76467133;-0.0004661791318;0.0004419287434;0.2126394808;116.484726;3.921;0
14.76561451;-0.00548574701;-0.9254100919;0.001606386737;-0.004617176019;0.000907592359;1;14.73760796;-82.06401062;1.161978245;1821.604736;1;14.75546741;-0.0004644712899;0.0004372776602;0.2679951489;116.4857559;3.931;0
14.75642681;-0.00542399101;-0.915986836;0.00230419077;-0.004584123846;0.0009120558971;1;14.72881603;-81.41091919;1.149956942;1823.114624;1;14.74636078;-0.0004630451149;0.0004326418566;0.2915531993;116.4869385;3.941;0
14.74733353;-0.005362941418;-0.9066497684;0.003015455091;-0.004548578057;0.0009164696094;1;14.72011471;-80.76348877;1.137910962;1824.61438;1;14.73735142;-0.0004619226092;0.0004280184221;0.2875546217;116.4881592;3.951;0
14.73833561;-0.005302519538;-0.8973966837;0.003725145245;-0.004510504194;0.0009208401898;1;14.71150303;-80.12158203;1.125838637;1826.101563;1;14.72843838;-0.0004611622717;0.0004234044754;0.2616032064;116.4893112;3.961;0
14.72943115;-0.005242228042;-0.8882263303;0.004419418052;-0.004469912034;0.0009251701413;1;14.70298004;-79.48522949;1.113720775;1827.574097;1;14.71961975;-0.0004606517032;0.0004187968152;0.2199617028;116.4903107;3.971;0
14.72062016;-0.005182248075;-0.8791373372;0.00508513255;-0.00442684954;0.000929462607;1;14.69454479;-78.85449982;1.101566911;1829.029785;1;14.71089458;-0.0004604637506;0.00041419224;-0.6098656654;116.4879837;3.981;0
14.71190071;-0.005122497212;-0.8701280355;0.005709736608;-0.004381402861;0.0009337161318;1;14.68619728;-78.22944641;1.089377522;1830.466309;1;14.70226288;-0.0004606711445;0.0004095879849;-0.4168285131;116.485733;3.991;0
14.70327187;-0.005063023884;-0.8611963391;0.006281423848;-0.004333700519;0.0009379348485;1;14.67793465;-77.61013794;1.077151656;1831.88208;1;14.69372272;-0.000461174408;0.0004049797717;-0.2357347161;116.4843826;4.001;0
14.69473457;-0.005003624596;-0.8523398638;0.006789383478;-0.004283915274;0.0009421178256;1;14.66975784;-76.99658203;1.064881563;1833.275635;1;14.68527317;-0.0004619314568;0.0004003650101;-0.07187880576;116.4837723;4.011;0
14.68628597;-0.004944115877;-0.8435561061;0.007224196568;-0.004232265987;0.0009462658782;1;14.66166592;-76.38882446;1.052562952;1834.645386;1;14.67691422;-0.0004630004405;0.0003957411682;0.0660507232;116.4837875;4.021;0
14.67792606;-0.004884980153;-0.834882319;0.007610416971;-0.004178844858;0.0009503790643;1;14.65365505;-75.78772736;1.040216565;1835.990356;1;14.66864204;-0.0004644865403;0.0003911042586;0.1722666174;116.4843216;4.031;0
14.66965389;-0.004825615324;-0.8262633085;0.007896191441;-0.004123828374;0.0009544561617;1;14.64572811;-75.19258118;1.027819633;1837.309204;1;14.66045761;-0.0004662715364;0.0003864508762;0.2444836497;116.4852142;4.041;0
14.66146755;-0.004766297527;-0.8176984191;0.008079562336;-0.004067720845;0.0009584933287;1;14.63788223;-74.60313416;1.015381098;1838.602295;1;14.65235996;-0.0004683359002;0.0003817783727;0.2835243642;116.4863358;4.051;0
14.653368;-0.004706885666;-0.8091863394;0.008159027435;-0.004011007491;0.0009624905069;1;14.63011837;-74.01922607;1.002898455;1839.869751;1;14.64434624;-0.0004707248299;0.0003770829644;0.2926716506;116.4875488;4.061;0
14.64535236;-0.004647509661;-0.8007305264;0.008138590492;-0.003954154905;0.0009664446115;1;14.62243462;-73.44103241;0.9903787374;1841.111694;1;14.63641739;-0.0004735061084;0.0003723619739;0.2769392729;116.4887466;4.071;0
14.63742161;-0.004588053096;-0.7923359275;0.008025322109;-0.003897589631;0.000970355235;1;14.61483097;-72.86864471;0.9778150916;1842.328613;1;14.62857056;-0.000476539135;0.0003676115593;0.2423442751;116.48983;4.081;0
14.62957382;-0.004528157879;-0.7840073705;0.00782771036;-0.003841692116;0.0009742161492;1;14.60730648;-72.30222321;0.9651970267;1843.521118;1;14.62080574;-0.0004798364826;0.0003628292761;-0.6970416903;116.4896011;4.091;0
14.62180901;-0.00446798699;-0.7757489085;0.007554921787;-0.003786795773;0.0009780232795;1;14.59986019;-71.74184418;0.9525304437;1844.690186;1;14.61312199;-0.0004833969288;0.0003580129123;-0.511501193;116.4867249;4.101;0
14.61412525;-0.004407359753;-0.7675637603;0.007216490805;-0.003733189078;0.0009817723185;1;14.59249115;-71.18756866;0.9398078918;1845.836914;1;14.60551643;-0.0004871340061;0.000353159965;-0.3247049749;116.4849548;4.111;0
14.60652161;-0.004346193746;-0.7594544888;0.006822302472;-0.003681121161;0.0009854576783;1;14.58519936;-70.63941956;0.9270307422;1846.962646;1;14.59799004;-0.0004911312135;0.0003482682514;-0.1510631293;116.4839935;4.121;0
14.59899712;-0.004284536466;-0.7514411211;0.006397834048;-0.003630752908;0.0009890722577;1;14.5779829;-70.09767151;0.9141991138;1848.068848;1;14.59054089;-0.0004953039461;0.0003433357051;0.000771956984;116.4837112;4.131;0
14.59155273;-0.004223000258;-0.7435255647;0.00595066417;-0.003581992816;0.000992613961;1;14.57084179;-69.56285858;0.9013420343;1849.156494;1;14.58316803;-0.0004998562508;0.0003383591538;0.1233450696;116.4840012;4.141;0
14.58418465;-0.004160520155;-0.7356737852;0.005463827867;-0.003535130294;0.0009960788302;1;14.56377506;-69.03367615;0.8884128928;1850.227783;1;14.57587051;-0.0005044295103;0.0003333369386;0.2126394808;116.484726;4.151;0
14.57689381;-0.004097734112;-0.727889061;0.004949384369;-0.003490397008;0.0009994589491;1;14.55678272;-68.51025391;0.8754425049;1851.284546;1;14.56864738;-0.000509260979;0.0003282674297;0.2679951489;116.4857559;4.161;0
14.56967926;-0.004034282174;-0.7201769352;0.004421711434;-0.003447969211;0.001002748497;1;14.54986382;-67.9924469;0.8624151945;1852.328735;1;14.56149864;-0.0005141999573;0.0003231492883;0.2915531993;116.4869385;4.171;0
14.56254005;-0.003970222548;-0.7125432491;0.003895353526;-0.003407946788;0.001005940954;1;14.54301739;-67.48028564;0.8493374586;1853.361816;1;14.55442238;-0.000519335852;0.0003179805353;0.2875546217;116.4881592;4.181;0
14.55547428;-0.003905318677;-0.704993248;0.003383984789;-0.003370350692;0.001009029103;1;14.53624249;-66.97380066;0.8361957073;1854.385376;1;14.54741955;-0.0005244723288;0.0003127606178;0.2616032064;116.4893112;4.191;0
14.54848289;-0.003839693964;-0.6975310445;0.002899720566;-0.003335128538;0.001012004446;1;14.52953911;-66.47297668;0.8229973316;1855.400879;1;14.54048729;-0.0005296754534;0.0003074889246;0.2199617028;116.4903107;4.201;0
14.54156399;-0.003773674835;-0.6901592612;0.002452766057;-0.003302166471;0.001014862326;1;14.5229063;-65.97776794;0.8097576499;1856.409546;1;14.5336256;-0.0005350270658;0.0003021640878;-0.6098656654;116.4879837;4.211;0
14.53471756;-0.00370682613;-0.6828793883;0.002051300835;-0.003271302441;0.001017596107;1;14.51634312;-65.48809052;0.7964619994;1857.412598;1;14.52683544;-0.0005404673866;0.0002967853798;-0.4168285131;116.485733;4.221;0
14.5279417;-0.003639144357;-0.6756937504;0.001703358372;-0.003242336214;0.001020199619;1;14.50984859;-65.00386047;0.7831063867;1858.411133;1;14.52011395;-0.0005458393134;0.0002913524222;-0.2357347161;116.4843826;4.231;0
14.52123642;-0.003570633475;-0.6686312556;0.00143638032;-0.003214872442;0.001022664015;1;14.50342083;-64.52571869;0.7696987987;1859.405518;1;14.51346111;-0.0005513269571;0.0002858653897;-0.07187880576;116.4837723;4.241;0
14.5145998;-0.003501532832;-0.6616436839;0.001214236021;-0.003188666655;0.001024984405;1;14.49706078;-64.0525589;0.7562413812;1860.396484;1;14.50687695;-0.0005567442859;0.0002803238167;0.0660507232;116.4837875;4.251;0
14.5080328;-0.003431500634;-0.654735446;0.001043152646;-0.003163587069;0.001027153223;1;14.49076748;-63.58436966;0.7427226901;1861.384888;1;14.50036049;-0.0005620676675;0.0002747286635;0.1722666174;116.4843216;4.261;0
14.50153351;-0.003360576928;-0.647905767;0.0009244309622;-0.00313948188;0.001029162551;1;14.48453999;-63.12082291;0.7291487455;1862.371094;1;14.49391174;-0.000567420735;0.0002690800175;0.2444836497;116.4852142;4.271;0
14.49510193;-0.003289066721;-0.6411556005;0.0008593440289;-0.00311617367;0.001031007734;1;14.47837734;-62.66191483;0.7155234218;1863.355103;1;14.48752975;-0.0005725617521;0.000263378839;0.2835243642;116.4863358;4.281;0
14.48873615;-0.003216665238;-0.6344859004;0.0008483921411;-0.003093461273;0.001032681321;1;14.47227955;-62.20758438;0.7018476129;1864.336914;1;14.48121452;-0.0005777646438;0.0002576258848;0.2926716506;116.4875488;4.291;0
14.48243713;-0.00314359949;-0.6278970838;0.0008906439762;-0.00307112583;0.001034176443;1;14.4662447;-61.75780106;0.6881243587;1865.316162;1;14.4749651;-0.0005828351714;0.0002518216497;0.2769392729;116.4887466;4.301;0
14.47620392;-0.003069677157;-0.6213886738;0.0009835321689;-0.00304893963;0.001035488909;1;14.46027374;-61.31250763;0.6743428111;1866.292358;1;14.46878052;-0.0005876239156;0.0002459684038;0.2423442751;116.48983;4.311;0
14.4700346;-0.002994798124;-0.6149590015;0.001122755581;-0.003026679391;0.001036613015;1;14.45436478;-60.87162399;0.6605053544;1867.265015;1;14.46266079;-0.0005922614946;0.000240067995;-0.6970416903;116.4896011;4.321;0
14.46393013;-0.002919431776;-0.6086061597;0.001302845194;-0.003004134633;0.001037540846;1;14.44851685;-60.43507385;0.6466357112;1868.233398;1;14.45660496;-0.0005969209597;0.0002341211512;-0.511501193;116.4867249;4.331;0
14.4578886;-0.002842988586;-0.602345109;0.001531947753;-0.002981055994;0.001038266346;1;14.44272995;-60.00310516;0.6327075958;1869.196777;1;14.45061302;-0.0006013155798;0.0002281294292;-0.3247049749;116.4849548;4.341;0
14.45191002;-0.002765844809;-0.5961561203;0.001787374844;-0.002957149176;0.001038784161;1;14.43700218;-59.575634;0.6187357306;1870.153931;1;14.44468403;-0.0006054713158;0.0002220945316;-0.1510631293;116.4839935;4.351;0
14.44599342;-0.002688562265;-0.5900267363;0.002054606797;-0.002932393691;0.001039093127;1;14.4313345;-59.15205765;0.604739964;1871.104248;1;14.43881702;-0.0006094459677;0.0002160188451;0.000771956984;116.4837112;4.361;0
14.44013882;-0.002609834075;-0.5839534998;0.002325647976;-0.002906774636;0.001039186376;1;14.42572498;-58.73232651;0.590672791;1872.046997;1;14.43301296;-0.0006130653201;0.0002099057019;0.1233450696;116.4840012;4.371;0
14.43434525;-0.002530888654;-0.5779358745;0.002595060039;-0.002880295739;0.001039058319;1;14.4201746;-58.31641769;0.5765830874;1872.981445;1;14.42726994;-0.0006165270461;0.0002037572121;0.2126394808;116.484726;4.381;0
14.42861176;-0.002451161854;-0.5719742775;0.002858222462;-0.002852970269;0.001038706396;1;14.41468143;-57.90432739;0.5624506474;1873.906738;1;14.42158794;-0.0006197203766;0.0001975754712;0.2679951489;116.4857559;4.391;0
14.42293835;-0.002370860893;-0.5660686493;0.003110627178;-0.002824818483;0.0010381256;1;14.40924454;-57.49608994;0.5482865572;1874.821777;1;14.41596508;-0.0006227056729;0.000191362953;0.2915531993;116.4869385;4.401;0
14.41732407;-0.00229004235;-0.5602186918;0.003347777296;-0.002795869252;0.001037313137;1;14.40386486;-57.09173203;0.5340904593;1875.726074;1;14.4104023;-0.0006253453903;0.0001851225243;0.2875546217;116.4881592;4.411;0
14.41176891;-0.002208731603;-0.5544236898;0.003565197811;-0.002766163554;0.001036265981;1;14.39854145;-56.69126129;0.5198681951;1876.618652;1;14.40489864;-0.0006277065841;0.0001788572263;0.2616032064;116.4893112;4.421;0
14.40627193;-0.002126954263;-0.5486824512;0.003758596955;-0.0027357582;0.001034982386;1;14.3932724;-56.2946701;0.5056195855;1877.499023;1;14.39945316;-0.0006297060754;0.0001725702459;0.2199617028;116.4903107;4.431;0
14.40083218;-0.002044643741;-0.5429993868;0.003929020837;-0.002704714891;0.001033460721;1;14.38805866;-55.90204239;0.4913462996;1878.366699;1;14.3940649;-0.000631397299;0.0001662649302;-0.6098656654;116.4879837;4.441;0
14.39544868;-0.001961813308;-0.5373890996;0.00408443762;-0.002672954462;0.001031697378;1;14.38289738;-55.51394653;0.4770518243;1879.220825;1;14.38873291;-0.0006327767624;0.0001599445095;-0.4168285131;116.485733;4.451;0
14.39012241;-0.001878547133;-0.5318154097;0.004194423556;-0.002640641993;0.00102969131;1;14.37779045;-55.12944031;0.4627408385;1880.061523;1;14.38345718;-0.0006338725798;0.0001536118361;-0.2357347161;116.4843826;4.461;0
14.38485146;-0.001795131247;-0.5262814164;0.004260313697;-0.002607987495;0.001027439721;1;14.37273693;-54.748703;0.4484241009;1880.888672;1;14.37823677;-0.0006346111768;0.0001472698641;-0.07187880576;116.4837723;4.471;0
14.37963581;-0.001711496152;-0.5207885504;0.004283302464;-0.002575202147;0.001024944591;1;14.36773586;-54.3716011;0.4341008067;1881.702393;1;14.37307167;-0.0006349967443;0.0001409223914;0.0660507232;116.4837875;4.481;0
14.37447548;-0.001627463265;-0.5153389573;0.004265835974;-0.002542480826;0.001022204291;1;14.36278629;-53.99820328;0.4197658896;1882.502808;1;14.36796093;-0.0006350193289;0.0001345734199;0.1722666174;116.4843216;4.491;0
14.36936855;-0.001543506514;-0.509935081;0.004211250693;-0.002509995596;0.001019220334;1;14.35788918;-53.628582;0.4054383934;1883.290161;1;14.36290264;-0.0006346732844;0.0001282259764;0.2444836497;116.4852142;4.501;0
14.36431599;-0.001459366409;-0.5045790076;0.004123276565;-0.002477893606;0.001015993999;1;14.35304356;-53.26278687;0.3911153078;1884.064575;1;14.35789776;-0.0006339958636;0.000121883917;0.2835243642;116.4863358;4.511;0
14.35931587;-0.001374765183;-0.4992723167;0.004005728289;-0.002446300117;0.001012524124;1;14.34824753;-52.90084457;0.3767907619;1884.826538;1;14.35294533;-0.0006329648895;0.0001155505524;0.2926716506;116.4875488;4.521;0
14.35436821;-0.001290152431;-0.4940162897;0.003862479236;-0.002415321302;0.001008810825;1;14.34350204;-52.54276657;0.3624827564;1885.576416;1;14.3480444;-0.0006315675564;0.0001092293387;0.2769392729;116.4887466;4.531;0
14.34947205;-0.001205646899;-0.4888116717;0.003697405336;-0.002385046566;0.001004855614;1;14.33880615;-52.18854904;0.348197341;1886.314941;1;14.34319401;-0.0006297897198;0.0001029241539;0.2423442751;116.48983;4.541;0
14.34462738;-0.001121313078;-0.4836826026;0.003533733776;-0.002355452161;0.001000661054;1;14.3341589;-51.83867264;0.3339444697;1887.04248;1;14.33839321;-0.0006277447101;9.663840319e-005;-0.6970416903;116.4896011;4.551;0
14.33983421;-0.001036899979;-0.478597641;0.003348053433;-0.002326526912;0.0009962293552;1;14.32956028;-51.49266434;0.3197155893;1887.759399;1;14.33364296;-0.0006253552274;9.037496056e-005;-0.511501193;116.4867249;4.561;0
14.33508968;-0.0009523056797;-0.4735576212;0.003145538038;-0.002298424486;0.0009915587725;1;14.3250103;-51.15033722;0.305511713;1888.466797;1;14.32894135;-0.0006226660335;8.413731121e-005;-0.3247049749;116.4849548;4.571;0
14.3303957;-0.0008685103385;-0.4685624242;0.002930255374;-0.002271261998;0.0009866558248;1;14.32050705;-50.81153488;0.2913708389;1889.165649;1;14.32428837;-0.0006197553594;7.79273978e-005;-0.1510631293;116.4839935;4.581;0
14.32575035;-0.0007845357759;-0.4636144042;0.002708158689;-0.002245123731;0.0009815216763;1;14.31605148;-50.47629929;0.2772603929;1889.856445;1;14.31968307;-0.0006165255909;7.174844359e-005;0.000771956984;116.4837112;4.591;0
14.32115459;-0.0007010407862;-0.4587164521;0.002485794248;-0.002220056951;0.000976158597;1;14.31164265;-50.14462662;0.2632049918;1890.539917;1;14.31512547;-0.0006129798712;6.560367183e-005;0.1233450696;116.4840012;4.601;0
14.31660557;-0.0006178508047;-0.4538711905;0.00226924615;-0.002196070272;0.000970572466;1;14.30728054;-49.81654358;0.2492031455;1891.216797;1;14.31061554;-0.0006091596442;5.94956291e-005;0.2126394808;116.484726;4.611;0
14.31210423;-0.0005347254919;-0.4490804076;0.002063730266;-0.002173139248;0.0009647624684;1;14.30296421;-49.49203873;0.2352512926;1891.887573;1;14.30615139;-0.0006050889497;5.34268147e-005;0.2679951489;116.4857559;4.621;0
14.30765057;-0.000452191045;-0.4443451166;0.001873500412;-0.002151212888;0.0009587312816;1;14.2986927;-49.17108536;0.2213724852;1892.552856;1;14.30173397;-0.000600863772;4.739981159e-005;0.2915531993;116.4869385;4.631;0
14.30324268;-0.0003704184492;-0.4396657944;0.001701902831;-0.002130219946;0.000952487113;1;14.29446697;-48.85363388;0.207569465;1893.213013;1;14.29736137;-0.0005963167059;4.141677709e-005;0.2875546217;116.4881592;4.641;0
14.29888153;-0.0002890070027;-0.4350515008;0.001559111406;-0.002110050758;0.0009460339206;1;14.29028416;-48.53978729;0.1938347816;1893.868652;1;14.29303455;-0.0005915239453;3.548085442e-005;0.2616032064;116.4893112;4.651;0
14.2945652;-0.0002079957485;-0.4305018485;0.001445472706;-0.00209047785;0.0009393755463;1;14.28614521;-48.2297554;0.1801740974;1894.519775;1;14.28875256;-0.0005865156418;2.959385347e-005;0.2199617028;116.4903107;4.661;0
14.29029369;-0.0001273878443;-0.4259985685;0.001348354388;-0.00207147724;0.0009325152496;1;14.28205013;-47.92284012;0.1665893346;1895.166748;1;14.28451443;-0.0005812965683;2.375786244e-005;-0.6098656654;116.4879837;4.671;0
14.28606701;-4.724648898e-005;-0.4215415418;0.001268818742;-0.002053012606;0.0009254548349;1;14.27799702;-47.61907196;0.1530833095;1895.810181;1;14.28032112;-0.0005758129992;1.797576806e-005;-0.4168285131;116.485733;4.681;0
14.28188419;3.198469858e-005;-0.4171318412;0.001208609901;-0.002035039477;0.0009182004724;1;14.27398777;-47.31835175;0.1396765709;1896.450195;1;14.27617073;-0.0005701598129;1.224924199e-005;-0.2357347161;116.4843826;4.691;0
14.27774525;0.0001106766867;-0.4127707183;0.001169240335;-0.002017497551;0.0009107571095;1;14.27001953;-47.0206604;0.126360178;1897.086792;1;14.27206326;-0.0005643506302;6.580130048e-006;-0.07187880576;116.4837723;4.701;0
14.27364922;0.0001886608952;-0.4084589779;0.001151525881;-0.002000310458;0.0009031285881;1;14.26609325;-46.7259903;0.1131425351;1897.719971;1;14.26799965;-0.0005583252641;9.701826684e-007;0.0660507232;116.4837875;4.711;0
14.2695961;0.0002660376485;-0.4041970074;0.001155546866;-0.001983389491;0.0008953196811;1;14.26220798;-46.43432236;0.1000230312;1898.349609;1;14.263978;-0.0005520951818;-4.578454536e-006;0.1722666174;116.4843216;4.721;0
14.26558495;0.0003424817987;-0.3999846578;0.001180518651;-0.001966638956;0.0008873341721;1;14.25836372;-46.14562988;0.08702044934;1898.975586;1;14.25999832;-0.0005458618398;-1.006466118e-005;0.2444836497;116.4852142;4.731;0
14.26161575;0.0004183412238;-0.3958212435;0.001224847743;-0.001949962811;0.0008791772998;1;14.25455856;-45.8598671;0.07411634922;1899.597656;1;14.2560606;-0.0005393811734;-1.548710134e-005;0.2835243642;116.4863358;4.741;0
14.25768757;0.0004932894371;-0.3917066753;0.001287300489;-0.001933268271;0.0008708536043;1;14.25079441;-45.57699966;0.06132908538;1900.215698;1;14.25216389;-0.0005328227417;-2.084431071e-005;0.2926716506;116.4875488;4.751;0
14.25380039;0.000567527255;-0.3876560926;0.001377981622;-0.001916377456;0.0008623668691;1;14.24706841;-45.29740143;0.04865669832;1900.829102;1;14.24830818;-0.0005262261839;-2.613587458e-005;0.2769392729;116.4887466;4.761;0
14.24995422;0.000640900922;-0.3836417496;0.001472342759;-0.001899215975;0.0008537215763;1;14.2433815;-45.02048874;0.03610015288;1901.437622;1;14.24449253;-0.0005194526748;-3.136043233e-005;0.2423442751;116.48983;4.771;0
14.24614811;0.0007133150357;-0.3796654046;0.001569923596;-0.001881790813;0.0008449237794;1;14.23973274;-44.74627686;0.02366665006;1902.04126;1;14.24071789;-0.0005125757889;-3.651667066e-005;-0.6970416903;116.4896011;4.781;0
14.24238205;0.0007848185487;-0.3757261634;0.001668234589;-0.001864113379;0.0008359798812;1;14.23612213;-44.474617;0.01135798451;1902.639526;1;14.23698235;-0.0005056313239;-4.160378739e-005;-0.511501193;116.4867249;4.791;0
14.23865414;0.0008554251981;-0.3718241453;0.001765503082;-0.001846195431;0.000826892734;1;14.23254967;-44.20553207;-0.0008241612813;1903.2323;1;14.23328686;-0.00049858907;-4.662122956e-005;-0.3247049749;116.4849548;4.801;0
14.23496628;0.0009250309668;-0.367959708;0.001860307762;-0.001828046166;0.000817668566;1;14.2290144;-43.93903351;-0.01287797466;1903.819092;1;14.22962952;-0.0004913536832;-5.15673164e-005;-0.1510631293;116.4839935;4.811;0
14.23131657;0.0009939840529;-0.364137888;0.00195481535;-0.001809658716;0.0008083117427;1;14.22551537;-43.67516327;-0.02481186017;1904.399414;1;14.22601128;-0.0004839648027;-5.643947952e-005;0.000771956984;116.4837112;4.821;0
14.22770596;0.001061812509;-0.3603566289;0.002042748732;-0.001790987793;0.0007988282596;1;14.22205353;-43.41513824;-0.03660086915;1904.972168;1;14.22243118;-0.0004766036291;-6.123851199e-005;0.1233450696;116.4840012;4.831;0
14.22413254;0.001128973323;-0.3566017449;0.002115866169;-0.00177209673;0.0007892194553;1;14.21862793;-43.15601349;-0.04826277867;1905.53894;1;14.21888924;-0.0004691611393;-6.5962995e-005;0.2126394808;116.484726;4.841;0
14.22059631;0.001194826677;-0.3528829217;0.002178663155;-0.001753044198;0.0007794894045;1;14.21523762;-42.89972687;-0.05976907909;1906.098999;1;14.21538448;-0.0004617811937;-7.061398355e-005;0.2679951489;116.4857559;4.851;0
