Speed; Fr1.x; Fr1.y; Fr1.z; PitchVel; RollVel; TF.muRoad; TF.vBelt; TR.Frc.x; TR.Frc.y; TR.Frc.z; TR.muRoad; TR.vBelt; YawAcc; YawVel; Engine.Trq; Engine.rotv; Time
26,74277115; 0,13932388; -5,97367811; 1,56630135; -0,05168512; -0,00026441; 1,00000000; 26,78476143; -1653,59838900; 0,03446588; 1527,35510300; 1,00000000; 21,57297516; -0,00000789; -0,00001787; 145,53057860; 374,25717160; 0,38100000
26,69337273; 0,13861935; -5,94296169; 1,57219768; -0,03569720; -0,00027607; 1,00000000; 26,72079849; -1667,79614300; 0,03690410; 1540,72473100; 1,00000000; 22,18681526; 0,00001425; -0,00001783; 157,31227110; 384,91491700; 0,39100000
26,64372063; 0,13655587; -5,85399866; 1,50543487; -0,02112131; -0,00028778; 1,00000000; 26,65754509; -1678,35144000; 0,03958004; 1550,68640100; 1,00000000; 22,83184624; 0,00004144; -0,00001754; 168,78282170; 396,11383060; 0,40100000
26,59392738; 0,13412176; -5,74935389; 1,42078376; -0,00839170; -0,00029944; 1,00000000; 26,59573174; -1685,63537600; 0,04249173; 1557,57360800; 1,00000000; 23,50268173; 0,00006975; -0,00001697; 175,55229190; 407,72607420; 0,41100000
26,54413795; 0,13196892; -5,65709591; 1,34431159; 0,00289979; -0,00031098; 1,00000000; 26,53436470; -1690,07763700; 0,04569501; 1561,74719200; 1,00000000; 24,18834877; 0,00009465; -0,00001613; 179,82778930; 419,58273320; 0,42100000
26,49434853; 0,12933125; -5,54411411; 1,22649741; 0,01256560; -0,00032240; 1,00000000; 26,47416115; -1691,79846200; 0,04922071; 1563,26135300; 1,00000000; 24,88389587; 0,00011886; -0,00001505; 183,12841800; 431,61203000; 0,43100000
26,44484520; 0,12177785; -5,21958351; 0,98003793; 0,01999258; -0,00033364; 1,00000000; 26,41677666; -1645,43994100; 0,05319919; 1563,90368700; 1,00000000; 25,58358574; 0,00014649; -0,00001371; 185,46185300; 443,73712160; 0,44100000
26,40118790; 0,04920573; -2,09311366; -0,89618373; 0,01852900; -0,00034449; 1,00000000; 26,36778450; -970,62915040; 0,05965105; 1591,48864700; 1,00000000; 26,23617554; 0,00022832; -0,00001192; 186,55050660; 455,37310790; 0,45100000
26,39185143; -0,11883427; 5,14598513; -5,49365044; -0,02098273; -0,00035411; 1,00000000; 26,37260818; 588,09417720; 0,07831266; 1746,67871100; 1,00000000; 26,67419815; 0,00039207; -0,00000868; 182,35980220; 463,74206540; 0,46100000
26,41823769; -0,20018135; 8,64179707; -7,37557173; -0,09209514; -0,00036142; 1,00000000; 26,45030975; 1444,74585000; 0,10802966; 1961,12536600; 1,00000000; 26,94709206; 0,00041075; -0,00000451; 176,73179630; 468,58035280; 0,47100000
26,46152306; -0,21718597; 9,36647415; -6,90031767; -0,16578302; -0,00036683; 1,00000000; 26,55223846; 1854,05285600; 0,13337114; 2148,52368200; 1,00000000; 27,13979340; 0,00034799; -0,00000073; 171,94972230; 471,68045040; 0,48100000
26,51268578; -0,20976660; 9,04603767; -5,57833862; -0,22808871; -0,00037202; 1,00000000; 26,65785027; 2095,82714800; 0,14789760; 2304,22558600; 1,00000000; 27,27675819; 0,00031499; 0,00000250; 165,34204100; 473,74392700; 0,49100000
26,56804657; -0,19132838; 8,25679684; -3,99982977; -0,27476150; -0,00037816; 1,00000000; 26,75825119; 2245,45336900; 0,15216251; 2417,92944300; 1,00000000; 27,36930656; 0,00033513; 0,00000576; 157,79605100; 475,04940800; 0,50100000
